Item Link,Brand,Title,Category,BSR,Monthly Revenue,Price,Unit Margin,Monthly Sales,Review Quantity,Review Rate,Average Rating,Sold By,Sales / Reviews,Date Listed,Net Profit,Outlier Reason,Images,New Offers,Used Offers,Height,Width,Length,Weight,Size Tier,ASIN,Last 12 Months Sales,Last 12 Months Revenue,Next 12 Months Sales,Next 12 Months Revenue
https://www.amazon.com/dp/B07TV8LBQS,Disney,Disney Lion King Rafiki Positive Vibes Meditation Portrait T-Shirt,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys",522525,$413.82,$22.99,$16.32,18,2,0,4,AMZN,9,--,$293.76,,711TSPUh5kL.jpg,,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07TV8LBQS,,,,
https://www.amazon.com/dp/B076KZPYWT,Joob Joob,"JOOP JOOP Bohemian Tapered Elephant Harem Loose Yoga Travel Lounge Pants,Onyx,Large / X-Large","Clothing, Shoes & Jewelry/Departments/Women/Clothing & Clothing, Shoes & Jewelry/Departments/Women/Shops",3848,"$51,713.95",$17.95,$12.83,2881,1160,0.184,3.8,FBA,2.48,2017-10-16,"$36,963.23",,"812rwEwB4IL.jpg, 817Rx2R8cPL.jpg, 81Yp35BrxFL.jpg, 81%2BGCStq5qL.jpg, 911nPa6qC-L.jpg, 91TIm02vb0L.jpg",,,0.7087in,7.5197in,11.2992in,0.3505lb,SmallStandardSize,B076KZPYWT,66101,"$1,186,512.95",,
https://www.amazon.com/dp/B076KLCX73,Joob Joob,"JOOP JOOP Bohemian Tapered Elephant Harem Loose Yoga Pants,Crimson,S/M","Clothing, Shoes & Jewelry/Departments/Women/Clothing & Clothing, Shoes & Jewelry/Departments/Women/Shops",4158,"$49,990.75",$17.95,$12.04,2785,1160,0.191,3.8,FBA,2.4,2017-10-16,"$33,531.40",,"81dEYT0wIbL.jpg, 81u2jVwsfbL.jpg, 91Nxe5-P2RL.jpg, 71vba-4GxjL.jpg, 912RjnnQfCL.jpg, 81Y8jZyUDAL.jpg, 71PBbWnNBuL.jpg",,,0.7874in,7.7953in,11.4173in,0.2998lb,LargeStandardSize,B076KLCX73,65324,"$1,172,565.80",,
https://www.amazon.com/dp/B07BLMH14N,Joob Joob,"Joop Joop Bohemian Tapered Elephant Harem Loose, Light Blue, Size Small - Medium","Clothing, Shoes & Jewelry/Departments/Women/Clothing/Pants & Clothing, Shoes & Jewelry/Departments/Women/Shops",4158,"$50,116.40",$17.95,$12.05,2792,1160,0.188,3.8,FBA,2.41,2018-04-15,"$33,643.60",,"91mf8FGj-rL.jpg, 91PRox%2BTAGL.jpg, 910nl6O2qJL.jpg, 81j6f-L1XwL.jpg, 91QqLasGHRL.jpg, A1s2QC0cE9L.jpg, 81zixEjJ0FL.jpg",,,1.1811in,5.5906in,7.3228in,0.2491lb,LargeStandardSize,B07BLMH14N,66766,"$1,198,449.70",,
https://www.amazon.com/dp/B07BLMJ9JT,Joob Joob,"Joop Joop Bohemian Tapered Elephant Harem Loose Yoga Travel Lounge Pants (S/M, Jet)","Clothing, Shoes & Jewelry/Departments/Women/Clothing & Clothing, Shoes & Jewelry/Departments/Women/Shops",4158,"$50,690.80",$17.95,$12.03,2824,1160,0.186,3.8,FBA,2.43,2018-04-15,"$33,972.72",,"71XQeJYMWxL.jpg, 71hFrMFR2qL.jpg, 71k8VyMhdPL.jpg, 71GG8h5WOxL.jpg, 81n%2BAqtaqAL.jpg, 71h7Xygo4AL.jpg",,,1.1024in,7.5197in,11.4961in,0.2006lb,LargeStandardSize,B07BLMJ9JT,66705,"$1,197,354.75",,
https://www.amazon.com/dp/B076KPZQ46,Joob Joob,"JOOP JOOP Bohemian Tapered Elephant Harem Loose Yoga Pants,Magenta,S/M","Clothing, Shoes & Jewelry/Departments/Women/Clothing & Clothing, Shoes & Jewelry/Departments/Women/Shops",4158,"$51,301.10",$17.95,$12.04,2858,1160,0.204,3.8,FBA,2.46,2017-10-16,"$34,410.32",,"81EPI1s87rL.jpg, 81McMKooNlL.jpg, 81z6%2BpT-6FL.jpg, 91NcY-EVaSL.jpg, 91olf8h4oCL.jpg, 71PBbWnNBuL.jpg",,,0.9055in,7.2835in,11.2598in,0.2998lb,LargeStandardSize,B076KPZQ46,66952,"$1,201,788.40",,
https://www.amazon.com/dp/B076KK8M7X,Joob Joob,"JOOP JOOP Bohemian Tapered Elephant Harem Loose Yoga Travel Lounge Pants (S/M, Midnight)","Clothing, Shoes & Jewelry/Departments/Women/Clothing & Clothing, Shoes & Jewelry/Departments/Women/Shops",4158,"$50,636.95",$17.95,$12.03,2821,1160,0.191,3.8,FBA,2.43,2017-11-20,"$33,936.63",,"81cbhtEvMeL.jpg, 913p8QBbcxL.jpg, 8100LMqbCOL.jpg, 91D6qJbre7L.jpg, 91Z2wLcXxWL.jpg, 71PBbWnNBuL.jpg",,,1.1024in,7.4016in,11.6929in,0.2998lb,LargeStandardSize,B076KK8M7X,66411,"$1,192,077.45",,
https://www.amazon.com/dp/B07P799MK1,Pack A Punch,"Yoga Shirt. Retro Style Meditation, Evolution T-Shirt","Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys/Tops & Tees/T-Shirts",15400881,$0.00,$19.99,$13.77,0,0,0,,AMZN,,--,$0.00,,"711lvYwca0L.jpg, 71735wVHxxL.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07P799MK1,,,,
https://www.amazon.com/dp/B071NZDMXC,Minibee,"Minibee Women's 3/4 Sleeve Cotton Linen Jacquard Blouses Top T-Shirt (L, Gray)","Clothing, Shoes & Jewelry/Departments/Women/Clothing/Tops, Tees & Blouses/Tunics & Clothing, Shoes & Jewelry/Departments/Women/Shops",15325,"$18,557.37",$27.99,$20.54,663,740,0.317,3.7,FBA,0.9,2017-04-20,"$13,618.02",,61AiUHF6uqL.jpg,,,1.1024in,9.4094in,13.3858in,0.5004lb,LargeStandardSize,B071NZDMXC,21996,"$615,668.04",,
https://www.amazon.com/dp/B07J9VD4PZ,Meditation Tshirts,Evolution meditation T-Shirt,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys/Tops & Tees/T-Shirts",6315137,$0.00,$15.99,$10.37,0,0,0,,AMZN,,2018-10-11,$0.00,,"71gGpeB5zML.jpg, 71735wVHxxL.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07J9VD4PZ,,,,
https://www.amazon.com/dp/B082167Z2B,PJ PAUL JONES,PJ PAUL JONES Men's Linen Pirate Hippie Ghillie Shirt Long Sleeve Kilt Shirt Grey-01 XL,"Clothing, Shoes & Jewelry/Departments/Men/Clothing/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Men/Shops",72584,"$3,898.05",$19.99,$13.73,195,19,0,4.6,FBA,10.26,--,"$2,677.35",,"71Ylc-smtIL.jpg, 71tPQxccPXL.jpg, 714DPAvYkZL.jpg, 914tW4CePpL.jpg, 71nU02jppRL.jpg, 71Lpv7BobGL.jpg",,,1.1811in,10.1575in,13.8583in,0.5997lb,LargeStandardSize,B082167Z2B,,,,
https://www.amazon.com/dp/B07R3TKWSM,Spiritual Youngster,Spiritual Girl w/ Henna Tattoos & Chakras Meditating T-Shirt,"Clothing, Shoes & Jewelry/Departments/Women & Clothing, Shoes & Jewelry/Departments/Men & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys",1354056,$399.80,$19.99,$13.77,20,2,0.15,5,AMZN,10,--,$275.40,,71Ic7DDkjDL.jpg,,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07R3TKWSM,,,,
https://www.amazon.com/dp/B07QHXLVF3,Namaste Gifts,Lotus Flower Yoga Shirt Breathe Meditation Gift Peace Love,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys",1314416,$399.80,$19.99,$13.77,20,3,0.15,5,AMZN,6.67,--,$275.40,,71U6BpO-0EL.jpg,,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07QHXLVF3,,,,
https://www.amazon.com/dp/B07NFRNVZD,Disney,Disney Lion King Rafiki Chill Out Meditation Premium T-Shirt,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys",2946307,$0.00,$25.99,$18.87,0,2,0,5,AMZN,,--,$0.00,,"71P41cXoTkL.jpg, 81RJfmPyP4L.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07NFRNVZD,,,,
https://www.amazon.com/dp/B072J8L7DD,Amazing Grace Elephant Company Limited,Amazing Grace Unisex Calligraphy Hippie Shirt - Yoga - Beach- Meditation Top (Scholar White),"Clothing, Shoes & Jewelry/Departments/Men/Clothing/Shirts & Clothing, Shoes & Jewelry/Departments/Men/Shops",881454,$312.50,$12.50,$8.19,25,7,0.36,3.9,FBA,3.57,2017-05-23,$204.75,,"6129WwSmnuL.jpg, 61L9qgvG7bL.jpg, 61CQ0SjtJ2L.jpg, 51o59K-Hj7L.jpg, 61RZzdfPNWL.jpg, 51rohAcWDML.jpg",,,0.3937in,9.0157in,12.0079in,0.2006lb,SmallStandardSize,B072J8L7DD,327,"$4,087.50",,
https://www.amazon.com/dp/B071ZFK21D,Amazing Grace Elephant Company Limited,Amazing Grace Unisex Calligraphy Hippie Shirt - Yoga - Beach- Meditation Top (Bamboo Black),"Clothing, Shoes & Jewelry/Departments/Men/Clothing/Shirts & Clothing, Shoes & Jewelry/Departments/Men/Shops",881454,$300.00,$12.50,$8.19,24,7,0,3.9,FBA,3.43,2017-05-23,$196.56,,"61gJf-nAgOL.jpg, 610mJucGcBL.jpg, 612Gocow42L.jpg, 61v2geeWcCL.jpg, 516Oh2YKePL.jpg",,,0.3937in,9.0157in,12.0079in,0.2006lb,SmallStandardSize,B071ZFK21D,464,"$5,800.00",,
https://www.amazon.com/dp/B072PR9NVG,Amazing Grace Elephant Company Limited,Amazing Grace Unisex Calligraphy Hippie Shirt - Yoga - Beach- Meditation Top (Scholar Black),"Clothing, Shoes & Jewelry/Departments/Men/Clothing/Shirts & Clothing, Shoes & Jewelry/Departments/Men/Shops",867856,$387.50,$12.50,$8.19,31,7,0,3.9,FBA,4.43,2017-05-23,$253.89,,"619DDInHkZL.jpg, 61YYsJH4hJL.jpg, 51YrD%2BjlDFL.jpg, 51sTIL2r3pL.jpg",,,0.3937in,9.0157in,12.0079in,0.2006lb,SmallStandardSize,B072PR9NVG,318,"$3,975.00",,
https://www.amazon.com/dp/B072FNZBXN,Amazing Grace Elephant Company Limited,Amazing Grace Unisex Calligraphy Hippie Shirt - Yoga - Beach- Meditation Top (Struggle-Poem Black),"Clothing, Shoes & Jewelry/Departments/Men/Clothing/Shirts & Clothing, Shoes & Jewelry/Departments/Men/Shops",881454,$325.00,$12.50,$8.19,26,7,0,3.9,FBA,3.71,2017-05-22,$212.94,,"61ay7etYdQL.jpg, 61lOLm4cXvL.jpg, 61yDbl-c0JL.jpg, 51pcIRfczaL.jpg, 51sTIL2r3pL.jpg",,,0.3937in,9.0157in,12.0079in,0.2006lb,SmallStandardSize,B072FNZBXN,462,"$5,775.00",,
https://www.amazon.com/dp/B071P7GF4W,Amazing Grace Elephant Company Limited,Amazing Grace Unisex Calligraphy Hippie Shirt - Yoga - Beach- Meditation Top (Patience Black),"Clothing, Shoes & Jewelry/Departments/Men/Clothing/Shirts & Clothing, Shoes & Jewelry/Departments/Men/Shops",881454,$375.00,$12.50,$8.19,30,7,0,3.9,FBA,4.29,2017-05-23,$245.70,,"61TelPmuHWL.jpg, 616UpqPSQOL.jpg, 619pGM3uexL.jpg, 61Pi0%2BPdHtL.jpg, 51sTIL2r3pL.jpg",,,0.3937in,9.0157in,12.0079in,0.2006lb,SmallStandardSize,B071P7GF4W,367,"$4,587.50",,
https://www.amazon.com/dp/B071LMTPBH,Amazing Grace Elephant Company Limited,Amazing Grace Unisex Calligraphy Hippie Shirt - Yoga - Beach- Meditation Top (Dragon White),"Clothing, Shoes & Jewelry/Departments/Men/Clothing/Shirts & Clothing, Shoes & Jewelry/Departments/Men/Shops",881454,$325.00,$12.50,$8.19,26,7,0,3.9,FBA,3.71,2017-05-23,$212.94,,"715VgDDCIOL.jpg, 61hGTwH5LWL.jpg, 615G8hzEPjL.jpg, 51bFMaWV6pL.jpg, 61FjjaISEZL.jpg, 51ofWMO6pSL.jpg",,,0.3937in,9.0157in,12.0079in,0.2006lb,SmallStandardSize,B071LMTPBH,327,"$4,087.50",,
https://www.amazon.com/dp/B07W5XG9QT,Peace Love And Light Buddha Meditation Yoga Gift,Womens Retro Vintage Chakra I'm Mostly Peace Love And Light Yoga T-Shirt,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts",281486,$917.49,$17.99,$12.07,51,2,0.059,5,AMZN,25.5,--,$615.57,,71o0Cd8V4YL.jpg,,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07W5XG9QT,,,,
https://www.amazon.com/dp/B07DKLPWY7,Yantra & Mantra Yoga Style Tees,Embrace Your Inner Space - Chakra Mandala Meditation T Shirt,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts",1361780,$246.87,$18.99,$12.92,13,3,0.231,5,AMZN,4.33,2018-06-06,$167.96,,"71mgg8ME%2BbL.jpg, 71735wVHxxL.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07DKLPWY7,144,"$2,734.56",,
https://www.amazon.com/dp/B07R8NBS2J,Yoga Apparel.,Highly Meditated Funny Spiritual Yoga Meditation Gift  Tank Top,"Clothing, Shoes & Jewelry/Departments/Women & Clothing, Shoes & Jewelry/Departments/Men & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/Tanks & Camis & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men",1290153,$259.87,$19.99,$13.77,13,0,0,,AMZN,,--,$179.01,,715o1CuURFL.jpg,,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07R8NBS2J,,,,
https://www.amazon.com/dp/B07NFPLPBD,Breathe Buddha T-Shirt,Breathe Buddha T-Shirt Gift Idea Yoga and Meditation,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men",483049,$359.82,$19.99,$13.77,18,5,0.333,5,AMZN,3.6,2019-02-06,$247.86,,"71R64QpLroL.jpg, 71735wVHxxL.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07NFPLPBD,,,,
https://www.amazon.com/dp/B07RKTJ24C,Yoga Lotus Meditation Shirts,Lotus Flower Yoga Meditation Om T-Shirt,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys/Tops & Tees/T-Shirts",1676339,$95.94,$15.99,$10.37,6,1,0,5,AMZN,6,--,$62.22,,71H1kgSkFrL.jpg,,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07RKTJ24C,,,,
https://www.amazon.com/dp/B06XKZGVLB,Yak & Yeti,"Mens Tunic Muslin Cotton Cream Colored 3-button Loop Closure, Mandarin Collar (XXL)","Clothing, Shoes & Jewelry/Departments/Men/Shops",146628,"$4,342.19",$23.99,$17.14,181,216,0.265,4.3,FBA,0.84,2014-10-30,"$3,102.34",,"81xRfxFOa6L.jpg, 81T5lMc0FBL.jpg, A1LEXvNKqtL.jpg, 319x9ZIWtyL.jpg",,,2.2835in,6.1811in,11.4173in,0.549lb,LargeStandardSize,B06XKZGVLB,4108,"$98,550.92",,
https://www.amazon.com/dp/B07BB3C5TB,Meta Clothing,7 Chakras Tee Meditation Kundalini Yoga T Shirt 2. Edition,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts",1622753,$143.92,$17.99,$12.07,8,4,0.75,4.7,AMZN,2,2018-03-07,$96.56,,"71udgK6xvXL.jpg, 71735wVHxxL.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07BB3C5TB,190,"$3,418.10",,
https://www.amazon.com/dp/B07NFRWH14,Disney,Disney Lion King Rafiki Chill Out Meditation Graphic T-Shirt,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys/Tops & Tees/T-Shirts",1039828,$597.74,$22.99,$16.32,26,1,0,5,AMZN,26,--,$424.32,,"71chojmHSoL.jpg, 71735wVHxxL.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07NFRWH14,,,,
https://www.amazon.com/dp/B07LBLXQFQ,Balance Tees,Heavy Meditated T-Shirt Meditation Tshirt Gift Tee Flower,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys/Tops & Tees/T-Shirts",1430949,$167.40,$13.95,$8.64,12,2,0,3,AMZN,6,2018-12-12,$103.68,,"719-YcVaUoL.jpg, 71735wVHxxL.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07LBLXQFQ,249,"$3,473.55",,
https://www.amazon.com/dp/B07QYSG8VS,Hello Kitty,Hello Kitty Yoga Peace Love Lotus Meditation T-Shirt,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls/Tops & Tees/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys/Tops & Tees/T-Shirts",2017427,$99.95,$19.99,$13.77,5,0,0,,AMZN,,--,$68.85,,71DKRN9a6lL.jpg,,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07QYSG8VS,,,,
https://www.amazon.com/dp/B07NPXD3Y6,Yoga Meditation Chakra Tees,Chakras Shirt Yoga Meditation Namaste,"Clothing, Shoes & Jewelry/Departments/Women/Shops & Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Girls & Clothing, Shoes & Jewelry/Departments/Boys & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Women & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Men/Shirts/T-Shirts & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Girls & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty/Boys",639831,$254.85,$16.99,$11.22,15,4,0,3.8,AMZN,3.75,--,$168.30,,"71PHU9MBnqL.jpg, 71735wVHxxL.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07NPXD3Y6,,,,
https://www.amazon.com/dp/B07KVZF6DT,Zen Bonsai Tree Yin Yang Japanese T-Shirts,Yin Yang Bonsai Tree Japanese Buddhist Zen T-Shirt,"Clothing, Shoes & Jewelry/Departments/Men/Shops & Clothing, Shoes & Jewelry/Departments/Novelty & More/Clothing/Novelty",712559,$987.75,$21.95,$15.44,45,21,0.133,4.1,AMZN,2.14,2017-07-27,$694.80,,"71jpoarNpkL.jpg, 71735wVHxxL.jpg",,,0.9843in,7.9921in,10in,0.2998lb,LargeStandardSize,B07KVZF6DT,958,"$21,028.10",,
